"Time_Iter",    "Cur_Time"    ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
        415,        0.34869545,      -6.981426154,      -3.610615608,       -4.01797662,      -1.286861373,          6383.475,     0.02328969984,       1.507242692,                 0,                 0,                 0,     0.02790331409,     -0.2387940698,       1.488388503,                 0,       64.71713687
        416,        0.34953568,      -7.004822357,      -3.664397217,      -4.068603006,      -1.341794685,          6383.475,     0.02241028803,       1.507405308,                 0,                 0,                 0,     0.02741487799,     -0.2396883594,        1.48839594,                 0,       67.26398635
        417,        0.35037591,      -7.009924579,      -3.725129291,      -4.124378038,      -1.404021274,          6383.475,     0.02148409539,       1.507212725,                 0,                 0,                 0,     0.02693379838,     -0.2405670394,       1.488045451,                 0,       70.15481442
        418,        0.35121614,      -7.007854938,      -3.805776264,      -4.199716419,      -1.487526902,          6383.475,     0.02051401683,       1.506666655,                 0,                 0,                 0,     0.02646190252,     -0.2414275561,       1.487339224,                 0,       73.44571602
        419,        0.35205637,      -6.983790625,      -3.892174577,      -4.272940702,      -1.580748435,          6383.475,     0.01950362393,       1.505768381,                 0,                 0,                 0,      0.0260004491,     -0.2422666153,       1.486279145,                 0,       77.20454345
        420,         0.3528966,      -6.947620524,      -3.977962541,      -4.338021953,      -1.670294648,          6383.475,     0.01845636527,       1.504519713,                 0,                 0,                 0,     0.02555043972,     -0.2430811348,       1.484867592,                 0,       81.51766019
        421,        0.35373683,      -6.907094862,      -4.051339611,       -4.38695047,      -1.745083717,          6383.475,     0.01737566473,       1.502923167,                 0,                 0,                 0,     0.02511284176,     -0.2438681797,       1.483107639,                 0,       86.49586592
        422,        0.35457706,      -6.910292001,      -4.131292318,      -4.442571246,      -1.817239059,          6383.475,     0.01626581572,        1.50098608,                 0,                 0,                 0,     0.02469088073,      -0.244624796,       1.481007258,                 0,       92.27856173
        423,        0.35541729,      -6.809773585,      -4.041493741,      -4.374101744,      -1.717548558,          6383.475,      0.0151284939,        1.49870397,                 0,                 0,                 0,     0.02428024913,     -0.2453485552,       1.478562325,                 0,       99.06498161
        424,        0.35625752,      -6.762157705,      -3.968571254,      -4.319896108,      -1.635175215,          6383.475,     0.01396769423,       1.496084432,                 0,                 0,                 0,     0.02388354629,     -0.2460368416,       1.475781012,                 0,       107.1103367
        425,        0.35709775,      -6.722165967,      -3.889334268,      -4.257327975,      -1.552356337,          6383.475,     0.01278735325,        1.49313409,                 0,                 0,                 0,     0.02350232789,     -0.2466869291,       1.472670528,                 0,       116.7664692
        426,        0.35793798,      -6.680335508,      -3.805585135,      -4.184621626,      -1.462845615,          6383.475,     0.01159087967,       1.489858927,                 0,                 0,                 0,     0.02313711232,     -0.2472964995,       1.469237358,                 0,       128.5371748
        427,        0.35877821,      -6.646475355,      -3.736545135,      -4.123557173,      -1.394103648,          6383.475,     0.01038254387,       1.486267479,                 0,                 0,                 0,     0.02278951361,     -0.2478628296,       1.465490646,                 0,       143.1506091
        428,        0.35961844,      -6.612279916,      -3.674040578,      -4.064774887,      -1.333969403,          6383.475,    0.009166344327,       1.482368547,                 0,                 0,                 0,      0.0224606564,     -0.2483835098,       1.461439757,                 0,       161.7186191
        429,        0.36045867,      -6.584031607,      -3.620054718,      -4.014340893,      -1.280631036,          6383.475,    0.007946378746,         1.4781716,                 0,                 0,                 0,     0.02215154546,     -0.2488561493,       1.457094727,                 0,       186.0182667
        430,         0.3612989,       -6.55835188,      -3.572297474,      -3.968996776,      -1.233644634,          6383.475,    0.006726443562,       1.473686386,                 0,                 0,                 0,     0.02186269092,     -0.2492787016,       1.452465813,                 0,       219.0884934
        431,        0.36213913,      -6.534989692,      -3.529811769,      -3.928106981,      -1.192009818,          6383.475,    0.005510293512,       1.468923175,                 0,                 0,                 0,     0.02159448515,     -0.2496492527,       1.447563784,                 0,       266.5780274
        432,        0.36297936,      -6.505968858,      -3.483205416,      -3.879124073,      -1.142915074,          6383.475,    0.004300609605,         1.4638917,                 0,                 0,                 0,     0.02134634248,     -0.2499668524,       1.442398689,                 0,       340.3916735
        433,        0.36381959,      -6.486327369,      -3.448461779,       -3.84480566,      -1.109112778,          6383.475,    0.003101910938,       1.458604254,                 0,                 0,                 0,     0.02111930625,     -0.2502291847,       1.436983419,                 0,       470.2276383
        434,        0.36465982,      -6.468294705,       -3.41725312,      -3.813796259,      -1.078920548,          6383.475,    0.001917776835,       1.453073472,                 0,                 0,                 0,     0.02091423272,      -0.250434919,       1.431331039,                 0,       757.6864242
        435,        0.36550005,      -6.452018202,      -3.389381378,      -3.785701891,       -1.05202679,          6383.475,   0.0007515810425,       1.447312682,                 0,                 0,                 0,     0.02073188888,     -0.2505830468,        1.42545526,                 0,       1925.690777
        436,        0.36634028,      -6.437399777,      -3.364383326,      -3.760150944,       -1.02795839,          6383.475,  -0.0003933765025,       1.441335788,                 0,                 0,                 0,      0.0205729081,     -0.2506727332,       1.419370349,                 0,      -3664.010887
        437,        0.36718051,      -6.424336403,      -3.341902655,      -3.736899644,      -1.006382729,          6383.475,   -0.001513908728,       1.435157183,                 0,                 0,                 0,      0.0204377393,     -0.2507033385,       1.413091033,                 0,      -947.9813124
        438,        0.36802074,      -6.412745675,      -3.321677172,         -3.715747,     -0.9870605687,          6383.475,   -0.002606987029,       1.428791654,                 0,                 0,                 0,     0.02032662816,      -0.250674448,         1.4066324,                 0,       -548.062433
        439,        0.36886097,      -6.402546763,       -3.30349527,      -3.696507694,     -0.9697895834,          6383.475,   -0.003669754075,       1.422254379,                 0,                 0,                 0,     0.02023968305,     -0.2505858834,       1.400009893,                 0,      -387.5612235
        440,         0.3697012,      -6.393660819,      -3.287189633,      -3.679025968,       -0.95440178,          6383.475,   -0.004699546699,       1.415560913,                 0,                 0,                 0,     0.02017693877,      -0.250437723,       1.393239294,                 0,       -301.212224
        441,        0.37054143,      -6.386016447,      -3.272622252,      -3.663152906,      -0.940750327,          6383.475,    -0.00569390545,       1.408727193,                 0,                 0,                 0,     0.02013840393,     -0.2502303121,       1.386336725,                 0,      -247.4096568
        442,        0.37138166,      -6.379566987,      -3.259676481,      -3.648813748,     -0.9287230962,          6383.475,   -0.006650572768,       1.401769531,                 0,                 0,                 0,     0.02012407606,     -0.2499642601,       1.379318642,                 0,      -210.7742565
        443,        0.37222189,       -6.37427433,      -3.248264022,      -3.635935371,     -0.9182335507,          6383.475,   -0.007567480367,         1.3947046,                 0,                 0,                 0,     0.02013394483,     -0.2496404256,       1.372201824,                 0,      -184.3023745
        444,        0.37306212,      -6.370141539,       -3.23829181,      -3.624449694,     -0.9092023638,          6383.475,   -0.008442750493,        1.38754933,                 0,                 0,                 0,     0.02016791755,     -0.2492598987,       1.365003269,                 0,      -164.3480203
        445,        0.37390235,      -6.367157085,      -3.229677644,      -3.614287372,     -0.9015603748,          6383.475,    -0.00927475682,       1.380320462,                 0,                 0,                 0,     0.02022553767,     -0.2488239852,       1.357739748,                 0,      -148.8255152
        446,        0.37474258,      -6.365286637,      -3.222347069,      -3.605372572,     -0.8952269078,          6383.475,    -0.01006211163,       1.373034672,                 0,                 0,                 0,     0.02030612125,     -0.2483342143,       1.350427923,                 0,      -136.4559173
        447,        0.37558281,       -6.36447475,       -3.21624128,      -3.597638495,     -0.8901231909,          6383.475,    -0.01080354015,       1.365709157,                 0,                 0,                 0,     0.02040923562,     -0.2477923164,       1.343084951,                 0,      -126.4131144
        448,        0.37642304,      -6.364710459,      -3.211318326,      -3.591048423,     -0.8862069474,          6383.475,    -0.01149791077,       1.358361405,                 0,                 0,                 0,     0.02053453219,     -0.2472002142,       1.335728251,                 0,      -118.1398457
        449,        0.37726327,      -6.365984613,      -3.207539902,      -3.585573497,     -0.8834387162,          6383.475,    -0.01214425764,        1.35100918,                 0,                 0,                 0,     0.02068175094,     -0.2465600412,       1.328375487,                 0,      -111.2467489
        450,         0.3781035,      -6.368295302,      -3.204867162,      -3.581185344,      -0.881781993,          6383.475,    -0.01274177459,       1.343670396,                 0,                 0,                 0,      0.0208506496,     -0.2458741141,       1.321044438,                 0,      -105.4539449
        451,        0.37894373,      -6.371652607,       -3.20329013,      -3.577882155,     -0.8812222243,          6383.475,    -0.01328980351,        1.33636302,                 0,                 0,                 0,     0.02104091582,     -0.2451449046,       1.313752912,                 0,      -100.5555138
        452,        0.37978396,      -6.376067211,      -3.202778429,      -3.575643052,     -0.8817346245,          6383.475,    -0.01378785078,       1.329104974,                 0,                 0,                 0,     0.02125212806,      -0.244375039,       1.306518648,                 0,       -96.3968203
        453,        0.38062419,       -6.38155172,      -3.203313494,      -3.574454369,     -0.8833003061,          6383.475,    -0.01423558359,       1.321914066,                 0,                 0,                 0,      0.0214837696,     -0.2435672816,       1.299359238,                 0,      -92.85984357
        454,        0.38146442,      -6.388120157,       -3.20488806,      -3.574314873,     -0.8859112425,          6383.475,     -0.0146328096,        1.31480795,                 0,                 0,                 0,     0.02173526298,     -0.2427245088,       1.292292102,                 0,      -89.85341751
        455,        0.38230465,      -6.395795659,      -3.207496698,      -3.575221031,     -0.8895581931,          6383.475,    -0.01497949431,       1.307804089,                 0,                 0,                 0,     0.02200599918,      -0.241849719,       1.285334445,                 0,      -87.30629103
        456,        0.38314488,      -6.404599501,      -3.211113716,      -3.577163845,     -0.8942124026,          6383.475,    -0.01527581262,       1.300919706,                 0,                 0,                 0,     0.02229534822,      -0.240946075,       1.278503196,                 0,      -85.16206229
        457,        0.38398511,      -6.414567926,      -3.215752023,      -3.580166949,     -0.8998919388,          6383.475,     -0.0155220534,       1.294171763,                 0,                 0,                 0,     0.02260264756,     -0.2400168068,        1.27181501,                 0,      -83.37632462
        458,        0.38482534,      -6.425745004,      -3.221424558,        -3.5842335,     -0.9066097176,          6383.475,    -0.01571861222,       1.287576891,                 0,                 0,                 0,     0.02292720459,      -0.239065192,       1.265286197,                 0,      -81.91415839
        459,        0.38566557,      -6.438172205,      -3.228134426,      -3.589379814,     -0.9143661871,          6383.475,    -0.01586599211,       1.281151352,                 0,                 0,                 0,     0.02326829744,     -0.2380945496,       1.258932683,                 0,      -80.74826604
        460,         0.3865058,      -6.451906632,      -3.235899845,      -3.595634215,     -0.9231812643,          6383.475,    -0.01596478847,       1.274911019,                 0,                 0,                 0,     0.02362517397,     -0.2371082225,       1.252769999,                 0,      -79.85768313
        461,        0.38734603,      -6.467002314,      -3.244736922,      -3.602989131,     -0.9330635539,          6383.475,    -0.01601567233,       1.268871345,                 0,                 0,                 0,     0.02399705346,      -0.236109555,       1.246813245,                 0,      -79.22685469
        462,        0.38818626,      -6.483530247,      -3.254675818,      -3.611509402,     -0.9440365344,          6383.475,    -0.01601938581,       1.263047323,                 0,                 0,                 0,     0.02438312859,     -0.2351018813,       1.241077059,                 0,      -78.84492811
        463,        0.38902649,      -6.501596905,      -3.265758618,      -3.621246624,     -0.9561677003,          6383.475,    -0.01597673189,       1.257453436,                 0,                 0,                 0,     0.02478256883,     -0.2340885071,       1.235575562,                 0,      -78.70529748
        464,        0.38986672,      -6.521311267,       -3.27802338,      -3.632234818,      -0.969496945,          6383.475,    -0.01588855588,       1.252103626,                 0,                 0,                 0,     0.02519451968,     -0.2330726859,        1.23032234,                 0,      -78.80537638
        465,        0.39070695,      -6.542754035,      -3.291527847,      -3.644519527,     -0.9840540027,          6383.475,    -0.01575568673,       1.247011213,                 0,                 0,                 0,     0.02561811016,     -0.2320575472,       1.225330365,                 0,       -79.1467382
        466,        0.39154718,       -6.56606865,      -3.306336419,      -3.658187802,     -0.9999161724,          6383.475,    -0.01557909077,       1.242188913,                 0,                 0,                 0,     0.02605244037,     -0.2310462504,       1.220611991,                 0,      -79.73436516
        467,        0.39238741,      -6.591404332,      -3.322528723,      -3.673323711,      -1.017169528,          6383.475,    -0.01535980519,       1.237648775,                 0,                 0,                 0,      0.0264965784,     -0.2300419096,       1.216178907,                 0,      -80.57711405
        468,        0.39322764,      -6.618921742,      -3.340193358,       -3.69000599,      -1.035894489,          6383.475,    -0.01509885258,       1.233402103,                 0,                 0,                 0,      0.0269495667,     -0.2290474947,       1.212042066,                 0,      -81.68846583
        469,        0.39406787,      -6.648797543,      -3.359434182,      -3.708337623,      -1.056191708,          6383.475,    -0.01479723948,       1.229459474,                 0,                 0,                 0,     0.02741041698,     -0.2280658334,       1.208211709,                 0,      -83.08708363
        470,         0.3949081,      -6.681205216,      -3.380375104,      -3.728428589,      -1.078176022,          6383.475,    -0.01445598194,       1.225830668,                 0,                 0,                 0,     0.02787808193,     -0.2270996248,       1.204697291,                 0,       -84.7974682
        471,        0.39574833,      -6.716370054,      -3.403163603,      -3.750471598,      -1.102012291,          6383.475,     -0.0140761185,       1.222524627,                 0,                 0,                 0,     0.02835147014,     -0.2261514443,       1.201507439,                 0,      -86.85097576
        472,        0.39658856,      -6.754425948,      -3.427987549,      -3.774610219,      -1.127866052,          6383.475,    -0.01365862569,       1.219549809,                 0,                 0,                 0,     0.02882970989,     -0.2252237224,       1.198650312,                 0,      -89.28788568
        473,        0.39742879,      -6.795437169,      -3.455054786,      -3.801059223,       -1.15594556,          6383.475,    -0.01320450237,       1.216913609,                 0,                 0,                 0,       0.029311738,      -0.224318727,        1.19613302,                 0,       -92.1589906
        474,        0.39826902,      -6.839272923,      -3.484627945,      -3.830074613,      -1.186504636,          6383.475,    -0.01271474458,       1.214622545,                 0,                 0,                 0,     0.02979645537,     -0.2234385706,       1.193961808,                 0,      -95.52866262
        475,        0.39910925,       -6.88537381,      -3.517011616,      -3.861952695,      -1.219830627,          6383.475,    -0.01219034102,       1.212682251,                 0,                 0,                 0,     0.03028274885,     -0.2225852053,       1.192142052,                 0,      -99.47894391
        476,        0.39994948,      -6.932392135,      -3.552573534,       -3.89705114,      -1.256267086,          6383.475,    -0.01163226806,       1.211097466,                 0,                 0,                 0,     0.03076949697,     -0.2217604157,       1.190678252,                 0,      -104.1153333
        477,        0.40078971,      -6.977625849,       -3.59175162,      -3.935789456,      -1.296210972,          6383.475,    -0.01104149166,       1.209872028,                 0,                 0,                 0,     0.03125557049,     -0.2209658195,       1.189574019,                 0,      -109.5750525
        478,        0.40162994,      -7.009431854,      -3.626740006,       -3.96674504,      -1.334242287,          6383.475,    -0.01041921391,       1.209009631,                 0,                 0,                 0,     0.03174009647,     -0.2202032419,       1.188832781,                 0,      -116.0365495
        479,        0.40247017,      -7.006900784,      -3.644849148,      -3.975292571,      -1.349862209,          6383.475,   -0.009766740595,       1.208514694,                 0,                 0,                 0,     0.03222294107,     -0.2194747361,       1.188458663,                 0,      -123.7377692
        480,         0.4033104,      -7.001525414,      -3.687314817,      -4.014851749,      -1.393582757,          6383.475,   -0.009083734628,       1.208387215,                 0,                 0,                 0,     0.03270238259,       -0.21877997,       1.188451724,                 0,      -133.0275778
        481,        0.40415063,       -7.00019578,      -3.758573622,      -4.092175982,      -1.460488309,          6383.475,   -0.008370705893,       1.208624582,                 0,                 0,                 0,     0.03317623328,     -0.2181189922,       1.188809301,                 0,      -144.3874146
        482,        0.40499086,       -7.00738363,      -3.859969259,      -4.201077367,      -1.563395126,          6383.475,   -0.007629235056,       1.209223214,                 0,                 0,                 0,     0.03364198703,     -0.2174927374,       1.189527594,                 0,      -158.4986182
        483,        0.40583109,      -6.985639817,      -3.951296611,      -4.291085316,      -1.651180637,          6383.475,   -0.006861372349,       1.210181902,                 0,                 0,                 0,     0.03409887619,     -0.2169030146,       1.190605055,                 0,      -176.3760718
        484,        0.40667132,      -6.954003436,      -4.038684316,      -4.369951817,      -1.724528404,          6383.475,   -0.006068323196,       1.211498563,                 0,                 0,                 0,      0.0345460655,     -0.2163506495,       1.192039424,                 0,      -199.6430519
        485,        0.40751155,      -6.923906092,      -4.117781716,      -4.436818388,      -1.799287667,          6383.475,   -0.005251033911,       1.213169713,                 0,                 0,                 0,     0.03498248734,     -0.2158359687,       1.193827106,                 0,      -231.0344464
        486,        0.40835178,      -6.944204839,       -4.21278927,      -4.507970231,      -1.873646642,          6383.475,   -0.004411075785,       1.215186809,                 0,                 0,                 0,     0.03540466907,     -0.2153590366,       1.195959416,                 0,       -275.485362
        487,        0.40919201,      -6.840325589,      -4.118740203,      -4.440863614,      -1.785015167,          6383.475,   -0.003547657954,       1.217556389,                 0,                 0,                 0,     0.03581864224,     -0.2149202091,       1.198442927,                 0,      -343.2000503
        488,        0.41003224,      -6.784603247,      -4.040432435,      -4.373478129,      -1.703857584,          6383.475,   -0.002661519034,       1.220271748,                 0,                 0,                 0,     0.03622260483,     -0.2145190498,        1.20127091,                 0,      -458.4869513
        489,        0.41087247,      -6.745598549,      -3.962214191,      -4.302094847,       -1.62675417,          6383.475,   -0.001753850881,       1.223325106,                 0,                 0,                 0,     0.03661451885,     -0.2141553813,       1.204435496,                 0,      -697.5080486
        490,         0.4117127,       -6.70836305,      -3.884755198,      -4.228166265,      -1.554218387,          6383.475,   -0.000825830647,       1.226708367,                 0,                 0,                 0,      0.0369927785,      -0.213828957,       1.207928507,                 0,      -1485.423642
        491,        0.41255293,      -6.672999021,      -3.815812709,      -4.160359085,      -1.491936129,          6383.475,   0.0001209797954,       1.230411485,                 0,                 0,                 0,     0.03735523765,     -0.2135395702,       1.211739777,                 0,       10170.38821
        492,        0.41339316,      -6.643769727,      -3.755920314,      -4.101860656,      -1.434991811,          6383.475,    0.001084878112,       1.234423562,                 0,                 0,                 0,     0.03769996817,     -0.2132870056,       1.215858281,                 0,       1137.845393
        493,        0.41423339,      -6.617157488,       -3.70286732,      -4.050051673,      -1.384140941,          6383.475,    0.002064234473,       1.238733417,                 0,                 0,                 0,     0.03802569958,     -0.2130709263,       1.220272723,                 0,       600.0933676
        494,        0.41507362,      -6.588150902,      -3.647800658,       -3.99428133,      -1.327624588,          6383.475,    0.003057902597,       1.243330804,                 0,                 0,                 0,     0.03833249011,     -0.2128906821,       1.224972814,                 0,       406.5959474
        495,        0.41591385,      -6.566116116,      -3.604833375,      -3.952812635,      -1.286528728,          6383.475,    0.004063840397,       1.248203888,                 0,                 0,                 0,     0.03861968189,      -0.212746229,       1.229946545,                 0,        307.148846
        496,        0.41675408,      -6.545842673,      -3.565745538,      -3.915593883,      -1.249184023,          6383.475,    0.005080467055,       1.253341255,                 0,                 0,                 0,     0.03888712737,     -0.2126371415,       1.235182399,                 0,        246.698038
        497,        0.41759431,      -6.527257786,      -3.530257284,      -3.881937293,      -1.215146061,          6383.475,    0.006106312065,       1.258731157,                 0,                 0,                 0,     0.03913472707,     -0.2125628282,       1.240668553,                 0,       206.1360677
        498,        0.41843454,      -6.510166843,      -3.497920991,       -3.85123536,      -1.183903965,          6383.475,    0.007139772864,       1.264361035,                 0,                 0,                 0,       0.039362083,     -0.2125226859,       1.246392358,                 0,       177.0870109
        499,        0.41927477,      -6.491069149,      -3.466566615,      -3.819605892,      -1.154682723,          6383.475,    0.008179129267,        1.27021724,                 0,                 0,                 0,     0.03956847833,     -0.2125160391,       1.252340077,                 0,       155.2998124
        500,          0.420115,      -6.471189179,      -3.434046524,        -3.7859286,      -1.121943732,          6383.475,    0.009222636609,       1.276285477,                 0,                 0,                 0,      0.0397531932,     -0.2125421232,       1.258497327,                 0,       138.3861829
        501,        0.42095523,      -6.458001841,      -3.409037732,      -3.762211656,       -1.09720012,          6383.475,     0.01026757853,       1.282549862,                 0,                 0,                 0,     0.03991490728,     -0.2126008554,       1.264847994,                 0,       124.9125934
        502,        0.42179546,      -6.443845389,      -3.382370869,      -3.736211869,      -1.068781332,          6383.475,     0.01131202947,       1.288994749,                 0,                 0,                 0,     0.04005311981,     -0.2126914149,       1.271376336,                 0,       113.9490268
        503,        0.42263569,      -6.432977732,       -3.36113652,      -3.716450595,       -1.04763387,          6383.475,     0.01235311794,       1.295603481,                 0,                 0,                 0,     0.04016703741,     -0.2128137371,       1.278065449,                 0,       104.8806858
        504,        0.42347592,      -6.423206324,      -3.341675571,      -3.698611095,      -1.028231146,          6383.475,     0.01338819372,       1.302359462,                 0,                 0,                 0,     0.04025611163,     -0.2129675503,       1.284898531,                 0,       97.27671178
        505,        0.42431615,       -6.41461178,      -3.323971838,      -3.682508928,      -1.010507375,          6383.475,      0.0144147448,        1.30924598,                 0,                 0,                 0,     0.04032010454,     -0.2131524261,       1.291858686,                 0,       90.82685803
        506,        0.42515638,      -6.407130737,      -3.307838226,      -3.667944763,     -0.9942659063,          6383.475,     0.01543022032,       1.316246225,                 0,                 0,                 0,     0.04035891796,     -0.2133679577,       1.298928917,                 0,       85.30313873
        507,        0.42599661,      -6.400699676,      -3.293125388,      -3.654811746,     -0.9793718813,          6383.475,     0.01643209669,        1.32334326,                 0,                 0,                 0,     0.04037253178,     -0.2136136893,       1.306092106,                 0,       80.53404777
        508,        0.42683684,      -6.395261487,      -3.279733604,      -3.643025976,      -0.965724145,          6383.475,     0.01741775121,        1.33052003,                 0,                 0,                 0,     0.04036094706,     -0.2138892421,       1.313331002,                 0,        76.3887378
        509,        0.42767707,      -6.390796253,       -3.26758129,      -3.632512383,     -0.9532661515,          6383.475,     0.01838447327,       1.337759251,                 0,                 0,                 0,     0.04032416238,     -0.2141942843,       1.320628112,                 0,       72.76571003
        510,         0.4285173,      -6.387271113,      -3.256610636,      -3.623199233,     -0.9419297538,          6383.475,     0.01932941902,       1.345043431,                 0,                 0,                 0,     0.04026215688,     -0.2145285789,       1.327965717,                 0,       69.58530051
        511,        0.42935753,      -6.384680185,      -3.246778027,      -3.615061546,     -0.9316883183,          6383.475,     0.02024973296,       1.352354885,                 0,                 0,                 0,     0.04017493028,     -0.2148918674,       1.335325905,                 0,       66.78383801
        512,        0.43019776,      -6.383019771,      -3.238047182,       -3.60806516,     -0.9225155794,          6383.475,     0.02114252597,       1.359675895,                 0,                 0,                 0,     0.04006257188,     -0.2152839178,       1.342690724,                 0,       64.31000233
        513,        0.43103799,      -6.382298016,      -3.230388922,      -3.602183517,     -0.9143952635,          6383.475,     0.02200491653,        1.36698885,                 0,                 0,                 0,     0.03992533664,     -0.2157045102,       1.350042331,                 0,       62.12197386
        514,        0.43187822,      -6.382522826,      -3.223772391,      -3.597386778,      -0.907306199,          6383.475,      0.0228340738,       1.374276376,                 0,                 0,                 0,     0.03976366925,     -0.2161534154,       1.357363125,                 0,       60.18533477
        515,        0.43271845,      -6.383693986,      -3.218178419,      -3.593647152,     -0.9012294524,          6383.475,     0.02362722299,       1.381521354,                 0,                 0,                 0,     0.03957815518,     -0.2166303931,       1.364635765,                 0,       58.47159247
        516,        0.43355868,      -6.385805473,       -3.21359378,      -3.590959138,     -0.8961511181,          6383.475,      0.0243816331,       1.388706835,                 0,                 0,                 0,     0.03936942631,     -0.2171351898,       1.371843084,                 0,       56.95708852
        517,        0.43439891,      -6.388867195,      -3.210016383,      -3.589299299,     -0.8920696891,          6383.475,     0.02509461525,       1.395815952,                 0,                 0,                 0,     0.03913807348,     -0.2176675247,       1.378968005,                 0,       55.62212999
        518,        0.43523914,      -6.392889856,      -3.207446552,      -3.588658029,     -0.8889843073,          6383.475,     0.02576351915,       1.402831892,                 0,                 0,                 0,      0.0388846151,     -0.2182270883,       1.385993512,                 0,       54.45032117
        519,        0.43607937,      -6.397888365,       -3.20586983,      -3.589026163,      -0.886877893,          6383.475,     0.02638580498,       1.409737956,                 0,                 0,                 0,     0.03860953141,     -0.2188134817,       1.392902715,                 0,       53.42789264
        520,         0.4369196,      -6.403910234,      -3.205335427,      -3.590436884,     -0.8858179691,          6383.475,     0.02695890043,       1.416517604,                 0,                 0,                 0,     0.03831335158,     -0.2194263665,       1.399678883,                 0,       52.54359716
        521,        0.43775983,      -6.410992747,      -3.205847298,      -3.592879058,     -0.8858045392,          6383.475,     0.02748037271,       1.423154659,                 0,                 0,                 0,     0.03799669309,      -0.220065329,       1.406305659,                 0,       51.78804067
        522,        0.43860006,      -6.419170473,      -3.207413741,      -3.596370455,     -0.8868398453,          6383.475,     0.02794793758,       1.429633354,                 0,                 0,                 0,     0.03766029021,     -0.2207298811,        1.41276712,                 0,       51.15344737
        523,        0.43944029,      -6.428531693,      -3.210075849,      -3.600983424,     -0.8890216341,          6383.475,     0.02835946715,        1.43593835,                 0,                 0,                 0,     0.03730498747,     -0.2214194547,        1.41904779,                 0,       50.63347428
        524,        0.44028052,       -6.43907724,      -3.213852142,      -3.606652716,     -0.8922969462,          6383.475,      0.0287130071,       1.442054786,                 0,                 0,                 0,     0.03693170936,     -0.2221333936,       1.425132695,                 0,       50.22304981
        525,        0.44112075,       -6.45088714,      -3.218776562,      -3.613424006,     -0.8967266859,          6383.475,     0.02900680162,        1.44796832,                 0,                 0,                 0,     0.03654143422,     -0.2228709369,       1.431007406,                 0,        49.9182343
        526,        0.44196098,      -6.464037337,      -3.224888166,      -3.621329066,     -0.9023555275,          6383.475,     0.02923930253,       1.453665153,                 0,                 0,                 0,     0.03613518202,     -0.2236312129,       1.436658065,                 0,       49.71613641
        527,        0.44280121,      -6.478615324,      -3.232235293,      -3.630411741,     -0.9092373572,          6383.475,     0.02940915293,       1.459132005,                 0,                 0,                 0,     0.03571401432,     -0.2244132519,       1.442071357,                 0,       49.61489401
        528,        0.44364144,      -6.494707746,      -3.240873644,      -3.640716751,     -0.9174266377,          6383.475,     0.02951521354,       1.464356128,                 0,                 0,                 0,     0.03527902979,      -0.225215962,       1.447234531,                 0,        49.6136044
        529,        0.44448167,      -6.512429751,      -3.250869162,      -3.652303235,     -0.9269942984,          6383.475,     0.02955657167,       1.469325358,                 0,                 0,                 0,     0.03483135811,     -0.2260381299,       1.452135449,                 0,       49.71230677
        530,         0.4453219,      -6.531894488,      -3.262294275,      -3.665243598,     -0.9380133748,          6383.475,     0.02953253404,       1.474028153,                 0,                 0,                 0,     0.03437215642,     -0.2268784342,       1.456762624,                 0,       49.91201065
        531,        0.44616213,      -6.553246172,      -3.275235345,      -3.679615422,     -0.9505786698,          6383.475,     0.02944263834,       1.478453584,                 0,                 0,                 0,     0.03390261249,     -0.2277354321,       1.461105212,                 0,       50.21471129
        532,        0.44700236,      -6.576643021,      -3.289795401,      -3.695506242,     -0.9647971891,          6383.475,     0.02928665888,       1.482591347,                 0,                 0,                 0,     0.03342394202,      -0.228607557,       1.465153028,                 0,       50.62343756
        533,        0.44784259,      -6.602263629,      -3.306094057,      -3.713039723,     -0.9807957521,          6383.475,     0.02906461763,       1.486431798,                 0,                 0,                 0,     0.03293738147,     -0.2294931122,       1.468896577,                 0,       51.14231391
        534,        0.44868282,      -6.630309861,      -3.324280582,      -3.732344403,     -0.9987309814,          6383.475,     0.02877678861,       1.489965974,                 0,                 0,                 0,     0.03244418172,     -0.2303902717,        1.47232708,                 0,       51.77665912
        535,        0.44952305,      -6.660975113,      -3.344503468,      -3.753527536,      -1.018751579,          6383.475,      0.0284236964,       1.493185611,                 0,                 0,                 0,     0.03194560817,     -0.2312970837,        1.47543649,                 0,       52.53312553
        536,        0.45036328,      -6.694457199,      -3.366956993,      -3.776788101,      -1.041065406,          6383.475,     0.02800612039,        1.49608317,                 0,                 0,                 0,      0.0314429382,     -0.2322114717,       1.478217517,                 0,       53.41986501
        537,        0.45120351,      -6.730922937,      -3.391872997,      -3.802333951,      -1.065915986,          6383.475,     0.02752509153,       1.498651857,                 0,                 0,                 0,     0.03093745852,     -0.2331312403,       1.480663649,                 0,       54.44675288
        538,        0.45204374,      -6.770443393,      -3.419530739,      -3.830412507,      -1.093596182,          6383.475,     0.02698189185,       1.500885634,                 0,                 0,                 0,     0.03043046358,     -0.2340540789,       1.482769165,                 0,       55.62566341
