"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,         886,      -4.158629135,     -0.8312156576,      -1.170406619,       1.331411889,          6383.475,    0.006704017799,      0.9463818957,                 0,                 0,                 0,    -0.03876099907,     -0.1577353229,      0.9331683687,                 0,       141.1663758
          0,           0,         887,      -4.155644553,     -0.8312930803,      -1.168579462,       1.332507175,          6383.475,    0.006733253744,      0.9466992485,                 0,                 0,                 0,    -0.03868206846,     -0.1577616388,       0.933485977,                 0,       140.6005602
          0,           0,         888,      -4.151878761,     -0.8313509379,      -1.166740555,       1.334419315,          6383.475,    0.006761770956,      0.9470202704,                 0,                 0,                 0,    -0.03860288416,     -0.1577892997,      0.9338070737,                 0,        140.055065
          0,           0,         889,      -4.147482346,     -0.8313828474,      -1.164772662,       1.337123824,          6383.475,    0.006789894979,      0.9473455781,                 0,                 0,                 0,    -0.03852300955,      -0.157818092,       0.934132323,                 0,       139.5228617
          0,           0,         890,       -4.14271727,     -0.8313916175,      -1.162616116,       1.340383628,          6383.475,    0.006817917153,      0.9476755637,                 0,                 0,                 0,    -0.03844211663,      -0.157847797,      0.9344621614,                 0,       138.9978116
          0,           0,         891,      -4.137869585,     -0.8313862791,      -1.160267832,       1.343871407,          6383.475,    0.006846065395,      0.9480103723,                 0,                 0,                 0,    -0.03836002256,     -0.1578782153,      0.9347967714,                 0,       138.4752142
          0,           0,         892,      -4.133178642,     -0.8313764333,       -1.15776504,       1.347281709,          6383.475,    0.006874501843,      0.9483499485,                 0,                 0,                 0,    -0.03827667842,     -0.1579091776,      0.9351361266,                 0,       137.9518066
          0,           0,         893,      -4.128792195,     -0.8313638039,      -1.155163915,       1.350407673,          6383.475,    0.006903337022,      0.9486941163,                 0,                 0,                 0,    -0.03819212931,     -0.1579405446,      0.9354800729,                 0,       137.4254383
          0,           0,         894,      -4.124760204,     -0.8313534423,       -1.15251916,       1.353158455,          6383.475,    0.006932649402,      0.9490426603,                 0,                 0,                 0,    -0.03810646651,     -0.1579722016,      0.9358284117,                 0,       136.8946568
          0,           0,         895,      -4.121054746,      -0.831346422,      -1.149872976,       1.355547671,          6383.475,    0.006962505276,      0.9493953943,                 0,                 0,                 0,    -0.03801978125,     -0.1580040509,      0.9361809713,                 0,       136.3583016
          0,           0,         896,      -4.117602208,     -0.8313415155,      -1.147249386,       1.357656065,          6383.475,    0.006992970812,      0.9497522007,                 0,                 0,                 0,    -0.03793213502,      -0.158036007,      0.9365376473,                 0,       135.8152674
          0,           0,         897,      -4.114318195,     -0.8313386028,      -1.144656512,       1.359586774,          6383.475,    0.007024114748,      0.9501130379,                 0,                 0,                 0,    -0.03784354882,     -0.1580679949,      0.9368984107,                 0,       135.2644528
          0,           0,         898,       -4.11113093,     -0.8313369034,       -1.14209102,       1.361433861,          6383.475,     0.00705600248,      0.9504779226,                 0,                 0,                 0,    -0.03775401034,     -0.1580999532,      0.9372632892,                 0,       134.7048737
          0,           0,         899,      -4.107992538,     -0.8313361372,      -1.139544594,       1.363264011,          6383.475,    0.007088685707,      0.9508468988,                 0,                 0,                 0,    -0.03766349129,     -0.1581318386,      0.9376323352,                 0,       134.1358523
          0,           0,         900,      -4.104882478,     -0.8313377162,      -1.137009936,       1.365108359,          6383.475,    0.007122191393,       0.951220004,                 0,                 0,                 0,    -0.03757196808,      -0.158163631,      0.9380055903,                 0,       133.5572089
          0,           0,         901,       -4.10180066,     -0.8313428928,      -1.134483165,       1.366969111,          6383.475,    0.007156514072,      0.9515972441,                 0,                 0,                 0,    -0.03747943811,     -0.1581953368,      0.9383830594,                 0,       132.9693807
          0,           0,         902,      -4.098759304,     -0.8313530097,      -1.131965113,       1.368829209,          6383.475,     0.00719161307,      0.9519785802,                 0,                 0,                 0,    -0.03738592864,     -0.1582269893,       0.938764697,                 0,       132.3734426
          0,           0,         903,      -4.095774117,     -0.8313690145,      -1.129460669,        1.37066406,          6383.475,    0.007227410571,      0.9523639168,                 0,                 0,                 0,    -0.03729150461,     -0.1582586487,      0.9391503956,                 0,       131.7711105
          0,           0,         904,      -4.092857282,     -0.8313911908,      -1.126977061,       1.372451348,          6383.475,    0.007263797687,      0.9527531099,                 0,                 0,                 0,    -0.03719626299,      -0.158290397,      0.9395399946,                 0,       131.1645989
          0,           0,         905,       -4.09001213,     -0.8314203929,      -1.124520816,       1.374178791,          6383.475,    0.007336451081,      0.9535883028,                 0,                 0,                 0,    -0.03700142502,     -0.1583638771,      0.9403751151,                 0,       129.9795081
          0,           0,         906,      -4.058979962,     -0.8224417397,       -1.11113301,       1.414370747,          6383.475,    0.007373285228,      0.9539711744,                 0,                 0,                 0,    -0.03690785203,     -0.1583940875,      0.9407585662,                 0,       129.3821065
          0,           0,         907,      -4.066255201,     -0.8235503258,      -1.108595249,       1.400940741,          6383.475,    0.007446146448,      0.9548055172,                 0,                 0,                 0,    -0.03671532565,     -0.1584672153,      0.9415928857,                 0,       128.2281411
          0,           0,         908,      -4.046101358,     -0.8164982896,      -1.097066662,       1.423574991,          6383.475,    0.007482385804,      0.9551834641,                 0,                 0,                 0,    -0.03662387418,     -0.1584971563,      0.9419713837,                 0,       127.6576067
          0,           0,         909,      -4.056672668,     -0.8188869993,       -1.09666981,       1.404045209,          6383.475,    0.007555762544,      0.9560282805,                 0,                 0,                 0,    -0.03643016438,     -0.1585715952,      0.9428161071,                 0,       126.5296884
          0,           0,         910,      -4.040665915,     -0.8129285321,      -1.087722306,       1.422675445,          6383.475,    0.007592219747,      0.9564112785,                 0,                 0,                 0,    -0.03633775113,     -0.1586021987,      0.9431996173,                 0,       125.9725496
          0,           0,         911,      -4.049013568,     -0.8158007699,      -1.088559301,       1.405852659,          6383.475,    0.007629127429,      0.9568045239,                 0,                 0,                 0,      -0.036243151,     -0.1586341381,      0.9435932973,                 0,       125.4146733
          0,           0,         912,      -4.052623762,     -0.8184510841,      -1.089937408,        1.39604921,          6383.475,    0.007666737178,      0.9572102469,                 0,                 0,                 0,    -0.03614569861,     -0.1586675528,      0.9439993873,                 0,       124.8523622
          0,           0,         913,      -4.053903218,     -0.8205422693,      -1.090975189,       1.391655471,          6383.475,    0.007705206802,       0.957628651,                 0,                 0,                 0,    -0.03604508203,     -0.1587023227,      0.9444181151,                 0,       124.2833159
          0,           0,         914,      -4.053706848,     -0.8219923687,      -1.091195885,       1.391449305,          6383.475,    0.007744460218,      0.9580581942,                 0,                 0,                 0,    -0.03594151703,     -0.1587382551,      0.9448479489,                 0,       123.7088405
          0,           0,         915,      -4.052157451,     -0.8228982005,      -1.090523448,       1.394296457,          6383.475,    0.007822286479,      0.9589902346,                 0,                 0,                 0,    -0.03572603518,     -0.1588234583,      0.9457793439,                 0,       122.5971763
          0,           0,         916,      -4.026952261,     -0.8145009209,      -1.079417445,       1.433880603,          6383.475,    0.007860497408,      0.9594163831,                 0,                 0,                 0,    -0.03562336893,     -0.1588598278,      0.9462056535,                 0,        122.055429
          0,           0,         917,      -4.031889218,     -0.8159435871,      -1.077474689,       1.424389244,          6383.475,    0.007897533162,      0.9598433641,                 0,                 0,                 0,    -0.03552172099,     -0.1588974991,      0.9466325789,                 0,       121.5371109
          0,           0,         918,      -4.036222467,     -0.8177342601,      -1.076545668,       1.414673308,          6383.475,     0.00793320064,      0.9602726874,                 0,                 0,                 0,    -0.03542125394,     -0.1589369247,      0.9470615734,                 0,       121.0448003
          0,           0,         919,      -4.038743843,     -0.8195090869,      -1.076337872,       1.407286756,          6383.475,    0.007967691797,      0.9607059259,                 0,                 0,                 0,    -0.03532159488,     -0.1589781887,      0.9474942194,                 0,       120.5751867
          0,           0,         920,      -4.039409182,     -0.8210184085,      -1.076359167,       1.403155691,          6383.475,    0.008001417994,      0.9611442929,                 0,                 0,                 0,    -0.03522210411,     -0.1590210965,       0.947931783,                 0,       120.1217451
          0,           0,         921,      -4.038533109,     -0.8221636088,       -1.07617956,       1.402179956,          6383.475,    0.008034818881,      0.9615883603,                 0,                 0,                 0,    -0.03512217089,     -0.1590653145,       0.948374904,                 0,       119.6776647
          0,           0,         922,      -4.036438663,     -0.8229720598,       -1.07556239,       1.403711806,          6383.475,    0.008068215915,      0.9620379882,                 0,                 0,                 0,    -0.03502142752,     -0.1591105019,      0.9488235004,                 0,       119.2380073
          0,           0,         923,      -4.033532072,     -0.8235427061,      -1.074466154,       1.406749286,          6383.475,    0.008101745491,      0.9624924546,                 0,                 0,                 0,    -0.03491983045,      -0.159156399,      0.9492768849,                 0,       118.8006283
          0,           0,         924,      -4.030336656,     -0.8239917254,      -1.072983228,        1.41017036,          6383.475,    0.008135371862,      0.9629507179,                 0,                 0,                 0,     -0.0348176128,     -0.1592028601,      0.9497340252,                 0,        118.365913
          0,           0,         925,      -4.027337133,     -0.8244149926,      -1.071268879,       1.413068726,          6383.475,     0.00816895398,       0.963411715,                 0,                 0,                 0,    -0.03471515411,     -0.1592498394,      0.9501938503,                 0,       117.9357501
          0,           0,         926,      -4.024802718,      -0.824871276,      -1.069483111,       1.414987764,          6383.475,    0.008202330265,      0.9638746101,                 0,                 0,                 0,    -0.03461282811,     -0.1592973511,      0.9506555086,                 0,       117.5122897
          0,           0,         927,      -4.022745715,     -0.8253832022,       -1.06775007,       1.415927191,          6383.475,    0.008235388346,      0.9643389323,                 0,                 0,                 0,    -0.03451088292,      -0.159345424,      0.9511185173,                 0,       117.0969591
          0,           0,         928,      -4.021009528,     -0.8259457264,      -1.066137597,        1.41618089,          6383.475,    0.008268104001,      0.9648045999,                 0,                 0,                 0,    -0.03440937835,     -0.1593940676,      0.9515827913,                 0,       116.6899448
          0,           0,         929,      -4.019394086,     -0.8265397042,      -1.064657401,       1.416133769,          6383.475,    0.008300540675,      0.9652718373,                 0,                 0,                 0,    -0.03430819282,     -0.1594432587,      0.9520485629,                 0,       116.2902364
          0,           0,         930,      -4.017744015,     -0.8271455448,      -1.063281061,       1.416110738,          6383.475,     0.00833282062,      0.9657410371,                 0,                 0,                 0,    -0.03420707949,     -0.1594929448,      0.9525162398,                 0,        115.896055
          0,           0,         931,      -4.015980659,     -0.8277497651,      -1.061963058,       1.416306571,          6383.475,    0.008365084033,      0.9662126168,                 0,                 0,                 0,    -0.03410574269,     -0.1595430605,      0.9529862577,                 0,       115.5054286
          0,           0,         932,      -4.014096084,     -0.8283471234,      -1.060661645,       1.416779894,          6383.475,    0.008397450829,      0.9666869085,                 0,                 0,                 0,    -0.03400390897,     -0.1595935454,      0.9534589643,                 0,       115.1167096
          0,           0,         933,       -4.01213127,     -0.8289399227,      -1.059350641,       1.417484337,          6383.475,    0.008429992869,      0.9671640939,                 0,                 0,                 0,    -0.03390137933,     -0.1596443601,       0.953934551,                 0,       114.7289338
          0,           0,         934,      -4.010150297,     -0.8295341033,      -1.058023002,        1.41831566,          6383.475,    0.008462723348,       0.967644194,                 0,                 0,                 0,    -0.03379805129,     -0.1596954954,      0.9544130409,                 0,       114.3419387
          0,           0,         935,      -4.008218002,     -0.8301364645,      -1.056687493,        1.41915716,          6383.475,    0.008495598939,      0.9681270924,                 0,                 0,                 0,    -0.03369391851,     -0.1597469736,      0.9548943117,                 0,       113.9563084
          0,           0,         936,      -4.006383316,     -0.8307521696,      -1.055362043,       1.419914423,          6383.475,     0.00852853378,      0.9686125841,                 0,                 0,                 0,    -0.03358904981,     -0.1597988439,      0.9553781469,                 0,       113.5731662
          0,           0,         937,      -4.004670998,     -0.8313848129,      -1.054066709,       1.420533454,          6383.475,    0.008561419347,      0.9691004328,                 0,                 0,                 0,    -0.03348355787,      -0.159851172,      0.9558642946,                 0,       113.1938985
          0,           0,         938,      -4.003082244,     -0.8320344508,      -1.052818249,       1.421002248,          6383.475,    0.008594139266,      0.9695904071,                 0,                 0,                 0,     -0.0333775765,     -0.1599040323,      0.9563525068,                 0,       112.8199552
          0,           0,         939,      -4.001601089,     -0.8326997593,      -1.051627118,       1.421340491,          6383.475,    0.008626585017,      0.9700823133,                 0,                 0,                 0,    -0.03327123627,     -0.1599574981,       0.956842574,                 0,       112.4526463
          0,           0,         940,      -4.000203552,     -0.8333785277,      -1.050496862,       1.421584372,          6383.475,    0.008658665813,      0.9705760101,                 0,                 0,                 0,    -0.03316464983,     -0.1600116342,      0.9573343412,                 0,       112.0930212
          0,           0,         941,      -3.998865974,      -0.834068605,      -1.049425301,         1.4217718,          6383.475,    0.008690311215,       0.971071404,                 0,                 0,                 0,    -0.03305790944,     -0.1600664938,      0.9578277041,                 0,       111.7418445
          0,           0,         942,      -3.997570244,     -0.8347679111,      -1.048406708,       1.421932493,          6383.475,    0.008721472894,      0.9715684434,                 0,                 0,                 0,    -0.03295108534,     -0.1601221155,      0.9583226035,                 0,        111.399583
          0,           0,         943,      -3.996306484,     -0.8354755674,      -1.047434006,       1.422082627,          6383.475,    0.008752120632,         0.9720671,                 0,                 0,                 0,    -0.03284423344,     -0.1601785242,      0.9588190063,                 0,        111.066465
          0,           0,         944,      -3.995072082,     -0.8361909056,       -1.04650072,       1.422225808,          6383.475,    0.008782240492,       0.972567359,                 0,                 0,                 0,    -0.03273739861,      -0.160235731,      0.9593168955,                 0,       110.7425104
          0,           0,         945,      -3.993870035,     -0.8369136998,      -1.045601986,       1.422355761,          6383.475,    0.008811833401,      0.9730692123,                 0,                 0,                 0,    -0.03263061649,     -0.1602937336,      0.9598162633,                 0,       110.4275544
          0,           0,         946,      -3.992706119,     -0.8376437648,      -1.044734922,       1.422460994,          6383.475,    0.008840914429,      0.9735726559,                 0,                 0,                 0,    -0.03252391333,     -0.1603525164,      0.9603171083,                 0,       110.1212622
          0,           0,         947,      -3.991586726,     -0.8383809663,      -1.043898445,       1.422528824,          6383.475,    0.008869511216,      0.9740776873,                 0,                 0,                 0,    -0.03241730665,     -0.1604120519,      0.9608194329,                 0,        109.823153
          0,           0,         948,      -3.990517165,     -0.8391251871,      -1.043092743,       1.422548555,          6383.475,    0.008897660792,      0.9745843009,                 0,                 0,                 0,    -0.03231080812,     -0.1604723025,       0.961323238,                 0,       109.5326427
          0,           0,         949,      -3.989500926,     -0.8398762989,      -1.042318774,       1.422512936,          6383.475,    0.008951309099,      0.9756673223,                 0,                 0,                 0,    -0.03209406575,     -0.1606075339,      0.9623991218,                 0,       108.9971658
          0,           0,         950,       -3.97131566,     -0.8327675902,      -1.034392625,       1.451005799,          6383.475,    0.008978919653,      0.9761575115,                 0,                 0,                 0,    -0.03199094212,     -0.1606654633,      0.9628866586,                 0,       108.7165883
          0,           0,         951,      -3.976287649,     -0.8345251742,      -1.033727262,         1.4397623,          6383.475,    0.009032354273,      0.9772244753,                 0,                 0,                 0,    -0.03177854115,     -0.1607981168,      0.9639466916,                 0,       108.1915573
          0,           0,         952,      -3.964449644,     -0.8292200973,      -1.026941019,       1.455619067,          6383.475,    0.009060049549,      0.9777026873,                 0,                 0,                 0,    -0.03167782551,     -0.1608538829,      0.9644224477,                 0,       107.9136137
          0,           0,         953,      -3.971937488,     -0.8321797622,      -1.027798418,       1.439355027,          6383.475,    0.009115226825,      0.9787691807,                 0,                 0,                 0,    -0.03146553547,     -0.1609847385,      0.9654823201,                 0,       107.3773807
          0,           0,         954,      -3.963191259,     -0.8279302034,      -1.022802463,       1.451618799,          6383.475,    0.009143856143,      0.9792475897,                 0,                 0,                 0,    -0.03136453031,      -0.161039619,      0.9659584324,                 0,       107.0935035
          0,           0,         955,      -3.969751409,     -0.8313537783,      -1.024668353,        1.43704215,          6383.475,    0.009201725687,      0.9803265525,                 0,                 0,                 0,    -0.03114887273,     -0.1611699886,      0.9670310523,                 0,       106.5372503
          0,           0,         956,      -3.961934471,     -0.8273620527,      -1.020429513,       1.450064531,          6383.475,    0.009231339995,      0.9808112344,                 0,                 0,                 0,    -0.03104634844,     -0.1612249883,      0.9675135133,                 0,       106.2479808
          0,           0,         957,       -3.96798926,     -0.8309026141,      -1.022545866,        1.43698475,          6383.475,    0.009290188392,      0.9819027347,                 0,                 0,                 0,    -0.03082855337,      -0.161356571,      0.9685986501,                 0,        105.692446
          0,           0,         958,      -3.960638351,     -0.8270696552,      -1.018578312,       1.450196099,          6383.475,    0.009319537755,      0.9823920194,                 0,                 0,                 0,    -0.03072587514,     -0.1614126309,      0.9690855979,                 0,       105.4120972
          0,           0,         959,       -3.96694152,     -0.8307423927,       -1.02082521,       1.436883958,          6383.475,    0.009376225806,      0.9834893763,                 0,                 0,                 0,     -0.0305099337,     -0.1615473581,      0.9701761273,                 0,       104.8918186
          0,           0,         960,      -3.960087769,      -0.827170361,       -1.01723996,       1.449211623,          6383.475,    0.009403844922,      0.9839796574,                 0,                 0,                 0,    -0.03040908254,      -0.161605295,      0.9706637559,                 0,       104.6358873
          0,           0,         961,      -3.966687342,     -0.8310020782,      -1.019735148,       1.435225341,          6383.475,    0.009456218082,      0.9850780989,                 0,                 0,                 0,    -0.03019776695,     -0.1617444599,      0.9717546042,                 0,       104.1725233
          0,           0,         962,       -3.96007979,     -0.8276858841,      -1.016619132,        1.44694869,          6383.475,    0.009481496765,      0.9855679164,                 0,                 0,                 0,    -0.03009951337,     -0.1618046211,      0.9722413698,                 0,       103.9464486
          0,           0,         963,      -3.966650484,     -0.8316492524,      -1.019360266,       1.432810461,          6383.475,    0.009506101481,      0.9860670889,                 0,                 0,                 0,     -0.0300005018,     -0.1618670706,      0.9727372313,                 0,        103.729914
          0,           0,         964,      -3.970922731,     -0.8353599901,      -1.022329735,       1.422944086,          6383.475,    0.009530001565,      0.9865772303,                 0,                 0,                 0,    -0.02990057674,     -0.1619321187,      0.9732437728,                 0,        103.523302
          0,           0,         965,      -3.973869207,     -0.8385582863,      -1.025087565,       1.416586301,          6383.475,    0.009553226619,      0.9870979313,                 0,                 0,                 0,    -0.02979973852,     -0.1619996653,      0.9737605962,                 0,       103.3261296
          0,           0,         966,      -3.975839084,     -0.8411824107,      -1.027363634,       1.413120738,          6383.475,    0.009575791683,      0.9876272808,                 0,                 0,                 0,    -0.02969819667,     -0.1620693636,       0.974285822,                 0,       103.1379246
          0,           0,         967,      -3.976873064,     -0.8433163997,      -1.029089616,       1.411938057,          6383.475,    0.009597654664,      0.9881625475,                 0,                 0,                 0,    -0.02959635973,     -0.1621407809,      0.9748167533,                 0,       102.9587521
          0,           0,         968,      -3.977165151,     -0.8451138645,      -1.030337823,       1.412100763,          6383.475,    0.009618718595,      0.9887008606,                 0,                 0,                 0,    -0.02949475829,     -0.1622135141,      0.9753505459,                 0,        102.789249
          0,           0,         969,      -3.977130464,     -0.8467329082,      -1.031248438,       1.412491544,          6383.475,    0.009638870939,      0.9892397623,                 0,                 0,                 0,    -0.02939392486,     -0.1622872472,      0.9758847599,                 0,       102.6302529
          0,           0,         970,      -3.977170133,     -0.8482966529,      -1.031976569,       1.412258123,          6383.475,    0.009658038041,      0.9897775523,                 0,                 0,                 0,    -0.02929427101,     -0.1623617575,      0.9764177079,                 0,       102.4822586
          0,           0,         971,      -3.977469752,     -0.8498772071,      -1.032656261,       1.411084508,          6383.475,    0.009676230927,       0.990313402,                 0,                 0,                 0,    -0.02919600006,     -0.1624368903,      0.9769485761,                 0,       102.3449533
          0,           0,         972,      -3.977989334,     -0.8515008617,      -1.033376429,        1.40913274,          6383.475,    0.009693566271,        0.99084727,                 0,                 0,                 0,    -0.02909907709,     -0.1625125236,      0.9774773437,                 0,       102.2170007
          0,           0,         973,      -3.978579407,     -0.8531613121,      -1.034171699,       1.406800078,          6383.475,    0.009724822546,      0.9919818151,                 0,                 0,                 0,    -0.02890480024,     -0.1626787538,        0.97860008,                 0,       102.0051328
          0,           0,         974,      -3.964483281,     -0.8480203728,       -1.02968748,       1.430870987,          6383.475,    0.009741435933,      0.9924901819,                 0,                 0,                 0,    -0.02881349615,     -0.1627506698,      0.9791036085,                 0,       101.8833557
          0,           0,         975,      -3.970190388,      -0.850649576,      -1.030581769,       1.418184553,          6383.475,    0.009774468709,      0.9935992753,                 0,                 0,                 0,    -0.02862375125,     -0.1629107309,      0.9802015884,                 0,       101.6525097
          0,           0,         976,      -3.961115319,     -0.8471154024,      -1.026849341,       1.431756424,          6383.475,    0.009792973465,      0.9940934035,                 0,                 0,                 0,    -0.02853337706,     -0.1629783118,       0.980691423,                 0,        101.510885
          0,           0,         977,      -3.968774936,     -0.8508203313,      -1.028931379,       1.415139642,          6383.475,    0.009812560175,      0.9945955477,                 0,                 0,                 0,    -0.02844078053,      -0.163046219,      0.9811893397,                 0,       101.3594342
          0,           0,         978,      -3.973436032,     -0.8545008987,      -1.031622955,        1.40395193,          6383.475,    0.009833117591,       0.995109245,                 0,                 0,                 0,    -0.02834561674,     -0.1631151765,      0.9816988025,                 0,       101.1997707
          0,           0,         979,      -3.976463037,     -0.8578008805,      -1.034353973,       1.397002632,          6383.475,    0.009854489989,      0.9956351542,                 0,                 0,                 0,    -0.02824790693,      -0.163185452,      0.9822204333,                 0,       101.0336563
          0,           0,         980,      -3.978599628,      -0.860587069,      -1.036741795,       1.393147125,          6383.475,    0.009876417752,      0.9961716199,                 0,                 0,                 0,    -0.02814806861,     -0.1632570137,      0.9827525566,                 0,       100.8636577
          0,           0,         981,      -3.980000974,     -0.8629015665,      -1.038650654,        1.39161014,          6383.475,    0.009898521345,      0.9967155499,                 0,                 0,                 0,    -0.02804685079,     -0.1633296983,      0.9832920613,                 0,       100.6933778
          0,           0,         982,      -3.980815123,     -0.8648786761,      -1.040119731,       1.391461615,          6383.475,    0.009920336747,      0.9972633597,                 0,                 0,                 0,    -0.02794518688,     -0.1634033405,      0.9838353369,                 0,       100.5271681
          0,           0,         983,      -3.981409045,     -0.8666716469,      -1.041274376,       1.391539923,          6383.475,     0.00994138586,      0.9978117757,                 0,                 0,                 0,    -0.02784401029,     -0.1634778426,      0.9843790763,                 0,       100.3694847
          0,           0,         984,      -3.982172509,     -0.8684044943,      -1.042265673,       1.390891557,          6383.475,    0.009961255737,      0.9983583669,                 0,                 0,                 0,      -0.027744085,     -0.1635531892,      0.9849208139,                 0,       100.2241478
          0,           0,         985,      -3.983282045,     -0.8701518699,      -1.043231715,       1.389135053,          6383.475,    0.009979661177,      0.9989017656,                 0,                 0,                 0,    -0.02764589295,     -0.1636294236,      0.9854591532,                 0,       100.0937555
          0,           0,         986,      -3.984666232,     -0.8719400811,      -1.044269429,       1.386446999,          6383.475,    0.009996473502,      0.9994416096,                 0,                 0,                 0,    -0.02754960104,     -0.1637066096,      0.9859937153,                 0,       99.97941868
          0,           0,         987,      -3.986130188,     -0.8737606267,      -1.045419361,       1.383294167,          6383.475,      0.0100117138,      0.9999782959,                 0,                 0,                 0,    -0.02745510058,     -0.1637847954,      0.9865248945,                 0,       99.88083115
          0,           0,         988,      -3.987494174,     -0.8755885647,      -1.046668719,       1.380150379,          6383.475,     0.01002551835,       1.000512651,                 0,                 0,                 0,    -0.02736209656,     -0.1638639903,      0.9870535283,                 0,       99.79660061
          0,           0,         989,      -3.988661313,       -0.87739819,      -1.047971047,       1.377333624,          6383.475,     0.01003809038,       1.001045611,                 0,                 0,                 0,    -0.02727021493,     -0.1639441569,      0.9875805752,                 0,       99.72470594
          0,           0,         990,      -3.989618089,     -0.8791721265,      -1.049271392,       1.374969678,          6383.475,     0.01004965462,        1.00157799,                 0,                 0,                 0,    -0.02717909515,      -0.164025215,      0.9881068744,                 0,       99.66292658
          0,           0,         991,      -3.990407292,     -0.8809039729,      -1.050526743,        1.37302711,          6383.475,     0.01006042298,       1.002110345,                 0,                 0,                 0,    -0.02708845252,     -0.1641070527,      0.9886330114,                 0,       99.60916627
          0,           0,         992,      -3.991100087,     -0.8825960463,      -1.051715002,       1.371376128,          6383.475,     0.01007057809,       1.002642955,                 0,                 0,                 0,    -0.02699809991,     -0.1641895386,      0.9891592933,                 0,       99.56160869
          0,           0,         993,      -3.991773561,     -0.8842554062,       -1.05283606,       1.369849288,          6383.475,     0.01008026958,        1.00317587,                 0,                 0,                 0,     -0.0269079406,      -0.164272534,      0.9896857945,                 0,       99.51875413
          0,           0,         994,       -3.99249208,     -0.8858894694,       -1.05390592,       1.368294838,          6383.475,     0.01008962204,          1.003709,                 0,                 0,                 0,    -0.02681793747,     -0.1643559007,      0.9902124493,                 0,        99.4793458
          0,           0,         995,      -3.993294194,     -0.8875035588,      -1.054948348,       1.366613697,          6383.475,     0.01009874537,       1.004242213,                 0,                 0,                 0,    -0.02672807806,     -0.1644395075,       0.990739146,                 0,       99.44227487
          0,           0,         996,      -3.994189547,     -0.8891011419,      -1.055987604,        1.36477092,          6383.475,     0.01010774229,       1.004775403,                 0,                 0,                 0,    -0.02663834679,     -0.1645232348,      0.9912657983,                 0,        99.4065118
          0,           0,         997,      -3.995164671,     -0.8906828318,      -1.057042758,       1.362786059,          6383.475,     0.01011671071,        1.00530853,                 0,                 0,                 0,    -0.02654871018,     -0.1646069791,      0.9917923829,                 0,       99.37108598
          0,           0,         998,      -3.996193942,     -0.8922476821,      -1.058125008,       1.360711238,          6383.475,     0.01012574005,        1.00584162,                 0,                 0,                 0,    -0.02645911692,     -0.1646906571,      0.9923189424,                 0,       99.33512173
          0,           0,         999,      -3.997251213,     -0.8937944369,      -1.059237641,       1.358605993,          6383.475,      0.0101349037,       1.006374749,                 0,                 0,                 0,    -0.02636950896,     -0.1647742095,      0.9928455632,                 0,       99.29790937
          0,           0,        1000,      -3.998317946,     -0.8953224897,      -1.060377952,       1.356518022,          6383.475,     0.01015155592,       1.007512607,                 0,                 0,                 0,      -0.026187253,     -0.1649553971,      0.9939690254,                 0,       99.24711191
          0,           0,        1001,      -3.986822487,      -0.890354096,      -1.056857119,       1.380015174,          6383.475,      0.0101614337,       1.008021243,                 0,                 0,                 0,    -0.02610137611,     -0.1650339932,        0.99447165,                 0,       99.20069086
          0,           0,        1002,      -3.992761604,     -0.8927316841,      -1.058048851,       1.367474566,          6383.475,     0.01017197834,       1.008530896,                 0,                 0,                 0,    -0.02601465017,     -0.1651121091,      0.9949753909,                 0,       99.14795943
          0,           0,        1003,      -3.997402284,     -0.8953758344,      -1.059923293,       1.357142638,          6383.475,     0.01018305909,       1.009045314,                 0,                 0,                 0,    -0.02592674061,     -0.1651905244,      0.9954839177,                 0,       99.09058812
          0,           0,        1004,      -4.000798766,     -0.8979767042,      -1.062178157,       1.349664988,          6383.475,     0.01019455383,        1.00956644,                 0,                 0,                 0,     -0.0258374904,      -0.165269697,      0.9959991235,                 0,       99.02997789
          0,           0,        1005,      -4.003361157,     -0.9003382107,       -1.06447972,        1.34466717,          6383.475,     0.01020628923,       1.010094412,                 0,                 0,                 0,    -0.02574701486,     -0.1653498211,      0.9965211115,                 0,       98.96784124
          0,           0,        1006,      -4.005341324,     -0.9023924603,      -1.066597928,       1.341622726,          6383.475,     0.01021801129,       1.010627931,                 0,                 0,                 0,    -0.02565571128,     -0.1654309218,      0.9970485608,                 0,       98.90651934
          0,           0,        1007,      -4.006849343,     -0.9041627568,      -1.068437532,       1.340001868,          6383.475,     0.01022939846,       1.011164862,                 0,                 0,                 0,    -0.02556418137,     -0.1655129447,      0.9975793121,                 0,       98.84890752
          0,           0,        1008,      -4.008034484,     -0.9057361001,       -1.07001257,       1.339142236,          6383.475,     0.01024010961,       1.011702862,                 0,                 0,                 0,     -0.0254730957,      -0.165595819,      0.9981109987,                 0,       98.79805007
          0,           0,        1009,       -4.00912297,      -0.907200012,       -1.07139521,       1.338328437,          6383.475,     0.01025604948,        1.01284394,                 0,                 0,                 0,    -0.02529164218,     -0.1657782674,      0.9992375088,                 0,       98.75575789
