"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
289, 4.140354498602952e-01, -9.573449415720285e-02, 1.204529668574128e+00, 1.439551772672615e+02, 1.002425848309217e+01, 2.560381197760819e+05
290, 4.217827674798845e-01, -9.518038717410024e-02, 1.204911648883861e+00, 1.436027360087188e+02, 1.053619687315141e+01, 2.561069805319409e+05
291, 4.295493840312086e-01, -9.459622987864519e-02, 1.205258389903129e+00, 1.432476824832514e+02, 1.103264716887712e+01, 2.561684642011150e+05
292, 4.373333832178478e-01, -9.398271015956422e-02, 1.205619868326476e+00, 1.429100083335651e+02, 1.151559684860458e+01, 2.562336671273221e+05
293, 4.451328444544773e-01, -9.334052462865523e-02, 1.205990931505636e+00, 1.425629161738301e+02, 1.198337383976493e+01, 2.563005960531878e+05
294, 4.529458433407428e-01, -9.267037767344304e-02, 1.206321800608005e+00, 1.421930664742607e+02, 1.243510470033557e+01, 2.563584174792328e+05
295, 4.607704521360775e-01, -9.197298053100623e-02, 1.206662854318346e+00, 1.418325769114142e+02, 1.287386418341029e+01, 2.564187245905088e+05
296, 4.686047402353433e-01, -9.124905038550241e-02, 1.207045190794634e+00, 1.414921955869722e+02, 1.330113939626952e+01, 2.564883606241501e+05
297, 4.764467746451787e-01, -9.049930949177022e-02, 1.207464482343662e+00, 1.411299370375852e+02, 1.371341965135264e+01, 2.565650014782301e+05
298, 4.842946204609358e-01, -8.972448432723422e-02, 1.207861182224985e+00, 1.407341926098597e+02, 1.410970680545923e+01, 2.566358417116050e+05
299, 4.921463413440897e-01, -8.892530477417841e-02, 1.208133189764433e+00, 1.403955506369788e+02, 1.449942130091584e+01, 2.566826312160050e+05
300, 4.999999999999999e-01, -8.810250333428597e-02, 1.208546852438713e+00, 1.400107288464396e+02, 1.487246688410447e+01, 2.567574462141420e+05
301, 5.078536586559103e-01, -8.725681437717189e-02, 1.208905185821712e+00, 1.396750251351932e+02, 1.523919448298910e+01, 2.568223951360591e+05
302, 5.157053795390641e-01, -8.638897342445923e-02, 1.209317993349882e+00, 1.392786220922702e+02, 1.558808468912769e+01, 2.568967079163025e+05
303, 5.235532253548213e-01, -8.549971647076721e-02, 1.209666314557956e+00, 1.388975055987257e+02, 1.592769138054051e+01, 2.569581096225038e+05
304, 5.313952597646567e-01, -8.458977934279688e-02, 1.210056893475061e+00, 1.385245048566605e+02, 1.625764381649894e+01, 2.570286236568336e+05
305, 5.392295478639224e-01, -8.365989709751449e-02, 1.210418209625288e+00, 1.381489319036995e+02, 1.657706241983568e+01, 2.570929737613617e+05
306, 5.470541566592572e-01, -8.271080346024348e-02, 1.210798601150008e+00, 1.377821518683649e+02, 1.688765191582415e+01, 2.571616186830927e+05
307, 5.548671555455226e-01, -8.174323030328852e-02, 1.211188153452911e+00, 1.374019187902003e+02, 1.718702215923850e+01, 2.572317550375922e+05
308, 5.626666167821521e-01, -8.075790716552615e-02, 1.211554346953814e+00, 1.370296100489416e+02, 1.747811896291774e+01, 2.572973022682801e+05
309, 5.704506159687912e-01, -7.975556081320870e-02, 1.211897084627061e+00, 1.366494100737806e+02, 1.775925876000558e+01, 2.573577187934921e+05
310, 5.782172325201154e-01, -7.873691484204079e-02, 1.212280553989962e+00, 1.362678356665394e+02, 1.803155486829200e+01, 2.574266126574904e+05
311, 5.859645501397048e-01, -7.770268932040500e-02, 1.212650042869927e+00, 1.358833966524519e+02, 1.829509865200056e+01, 2.574925187483099e+05
312, 5.936906572928623e-01, -7.665360047342983e-02, 1.213023643032358e+00, 1.355185012508789e+02, 1.855323344231527e+01, 2.575599414877871e+05
313, 6.013936476782562e-01, -7.559036040741722e-02, 1.213402744671298e+00, 1.351426258466463e+02, 1.880213135675865e+01, 2.576281759723591e+05
314, 6.090716206982711e-01, -7.451367687397153e-02, 1.213769652365259e+00, 1.347660924967122e+02, 1.904345809605909e+01, 2.576938656450641e+05
315, 6.167226819279528e-01, -7.342425307300537e-02, 1.214150264685300e+00, 1.343955661153845e+02, 1.927843867376649e+01, 2.577626310820681e+05
316, 6.243449435824274e-01, -7.232278749363252e-02, 1.214497769101577e+00, 1.340231401399562e+02, 1.950622609592020e+01, 2.578244452250360e+05
317, 6.319365249826865e-01, -7.120997379180372e-02, 1.214873844187399e+00, 1.336570760856776e+02, 1.972828584302198e+01, 2.578924479983569e+05
318, 6.394955530196146e-01, -7.008650070339015e-02, 1.215243600311757e+00, 1.332773441500914e+02, 1.994190995819768e+01, 2.579587138554653e+05
319, 6.470201626161519e-01, -6.895305199127696e-02, 1.215616258066395e+00, 1.328788011289764e+02, 2.014647916365636e+01, 2.580250066784284e+05
320, 6.545084971874735e-01, -6.781030642489613e-02, 1.215975414005935e+00, 1.325212532322912e+02, 2.035130320693806e+01, 2.580898128938467e+05
321, 6.619587090990747e-01, -6.665893779050047e-02, 1.216372194831878e+00, 1.321461826442507e+02, 2.054774885566557e+01, 2.581619363891759e+05
322, 6.693689601226457e-01, -6.549961493036482e-02, 1.216711855159578e+00, 1.317518327849590e+02, 2.073565762102121e+01, 2.582215448088009e+05
323, 6.767374218896285e-01, -6.433300180899117e-02, 1.217048144509836e+00, 1.313823538151772e+02, 2.092216341728031e+01, 2.582812609857207e+05
324, 6.840622763423388e-01, -6.315975760429912e-02, 1.217430871919599e+00, 1.309989116436481e+02, 2.110135189246094e+01, 2.583502549509536e+05
325, 6.913417161825448e-01, -6.198053682169261e-02, 1.217806375672941e+00, 1.306031579685666e+02, 2.127361015155129e+01, 2.584173777629533e+05
326, 6.985739453173904e-01, -6.079598942881660e-02, 1.218178632151012e+00, 1.302328944917255e+02, 2.144528361107883e+01, 2.584846491193420e+05
327, 7.057571793025543e-01, -5.960676100875246e-02, 1.218527164944110e+00, 1.298511520307044e+02, 2.161053284952997e+01, 2.585466297223384e+05
328, 7.128896457825363e-01, -5.841349292934060e-02, 1.218904291475388e+00, 1.294751597408097e+02, 2.177236387314670e+01, 2.586147863432447e+05
329, 7.199695849279576e-01, -5.721682252627836e-02, 1.219283435228253e+00, 1.290763973939527e+02, 2.192612220738682e+01, 2.586826802906693e+05
330, 7.269952498697734e-01, -5.601738329760184e-02, 1.219678004622132e+00, 1.287192797550176e+02, 2.208289515615031e+01, 2.587551177237163e+05
331, 7.339649071302866e-01, -5.481580510714129e-02, 1.219996172090077e+00, 1.283332444398397e+02, 2.223081252235470e+01, 2.588107231998505e+05
332, 7.408768370508577e-01, -5.361271439452524e-02, 1.220382564830701e+00, 1.279370154968962e+02, 2.237313923836921e+01, 2.588802916217880e+05
333, 7.477293342162038e-01, -5.240873438930770e-02, 1.220785401101809e+00, 1.275227391074622e+02, 2.250856601240195e+01, 2.589527690249046e+05
334, 7.545207078751857e-01, -5.120448532680365e-02, 1.221125885782921e+00, 1.271260786389930e+02, 2.264347675305700e+01, 2.590127941846597e+05
335, 7.612492823579744e-01, -5.000058466323869e-02, 1.221491392899799e+00, 1.267268254083127e+02, 2.277443536230831e+01, 2.590779968365395e+05
336, 7.679133974894985e-01, -4.879764728784950e-02, 1.221886071106642e+00, 1.263350969952922e+02, 2.290336589335173e+01, 2.591495541016518e+05
337, 7.745114089990659e-01, -4.759628572961608e-02, 1.222266636115261e+00, 1.259279640385741e+02, 2.302620488302707e+01, 2.592177233096578e+05
338, 7.810416889260654e-01, -4.639711035635528e-02, 1.222624565945447e+00, 1.255214354113084e+02, 2.314591835371427e+01, 2.592812133595734e+05
339, 7.875026260216393e-01, -4.520072956397349e-02, 1.222995871987232e+00, 1.251199282067574e+02, 2.326340849022419e+01, 2.593476821667902e+05
340, 7.938926261462365e-01, -4.400774995374186e-02, 1.223400171907275e+00, 1.247000424414142e+02, 2.337438213479023e+01, 2.594205229859345e+05
341, 8.002101126629420e-01, -4.281877649554454e-02, 1.223759321596122e+00, 1.242754982514549e+02, 2.348141111257903e+01, 2.594838233137009e+05
342, 8.064535268264883e-01, -4.163441267513775e-02, 1.224159560670821e+00, 1.238474722336753e+02, 2.358475414548859e+01, 2.595556422142111e+05
343, 8.126213281678526e-01, -4.045526062355562e-02, 1.224548929927624e+00, 1.234264248816309e+02, 2.368645151139087e+01, 2.596254345789659e+05
344, 8.187119948743449e-01, -3.928192122690885e-02, 1.224937608165482e+00, 1.229980705508120e+02, 2.378381254070691e+01, 2.596949002002857e+05
345, 8.247240241650917e-01, -3.811499421493265e-02, 1.225335948657894e+00, 1.225574913505907e+02, 2.387588129966061e+01, 2.597660595264740e+05
346, 8.306559326618259e-01, -3.695507822676408e-02, 1.225721893238807e+00, 1.221196682856464e+02, 2.396557255713713e+01, 2.598347483611788e+05
347, 8.365062567548867e-01, -3.580277085255559e-02, 1.226133478561578e+00, 1.216698466142904e+02, 2.405000281760130e+01, 2.599084821714205e+05
348, 8.422735529643444e-01, -3.465866864966361e-02, 1.226548085312420e+00, 1.212063638773712e+02, 2.412880537291017e+01, 2.599824875837746e+05
349, 8.479563982961571e-01, -3.352336713229288e-02, 1.226928118586496e+00, 1.207672882028061e+02, 2.420956374260832e+01, 2.600500227310167e+05
350, 8.535533905932737e-01, -3.239746073361539e-02, 1.227348727973185e+00, 1.202817273883103e+02, 2.427807380637964e+01, 2.601247243383177e+05
351, 8.590631488815943e-01, -3.128154273953398e-02, 1.227790597213620e+00, 1.198358345627784e+02, 2.435164977177283e+01, 2.602050716272825e+05
352, 8.644843137107057e-01, -3.017620519340859e-02, 1.228208674904540e+00, 1.193562150259970e+02, 2.441543307415115e+01, 2.602795084306174e+05
353, 8.698155474893048e-01, -2.908203877121544e-02, 1.228660252311565e+00, 1.188724656342878e+02, 2.447536997575738e+01, 2.603608784406051e+05
354, 8.750555348152298e-01, -2.799963262676601e-02, 1.229061467970178e+00, 1.183473567367379e+02, 2.452371389590781e+01, 2.604305770381175e+05
355, 8.802029828000155e-01, -2.692957420676567e-02, 1.229518593708905e+00, 1.178611995012803e+02, 2.457702989013258e+01, 2.605131382896392e+05
356, 8.852566213878945e-01, -2.587244903565145e-02, 1.229952806967900e+00, 1.173493024654345e+02, 2.462187379419795e+01, 2.605902228981216e+05
357, 8.902152036691648e-01, -2.482884047030016e-02, 1.230406822698852e+00, 1.168282163178256e+02, 2.466161361994315e+01, 2.606712423810084e+05
358, 8.950775061878452e-01, -2.379932942485918e-02, 1.230843220261465e+00, 1.162942521007538e+02, 2.469540199455637e+01, 2.607482688325417e+05
359, 8.998423292435452e-01, -2.278449406609939e-02, 1.231281947973022e+00, 1.157777978504700e+02, 2.472964985215441e+01, 2.608263328617442e+05
360, 9.045084971874737e-01, -2.178490947984643e-02, 1.231749319904669e+00, 1.152690320643607e+02, 2.476227795264451e+01, 2.609106579139452e+05
361, 9.090748587125117e-01, -2.080114730919319e-02, 1.232279028904894e+00, 1.147112249999537e+02, 2.478102188579135e+01, 2.610067112161989e+05
362, 9.135402871372809e-01, -1.983377536534163e-02, 1.232726856442055e+00, 1.141586343037395e+02, 2.479745305470436e+01, 2.610858427856033e+05
363, 9.179036806841350e-01, -1.888335721206243e-02, 1.233250741695978e+00, 1.135875648686615e+02, 2.480637674228353e+01, 2.611804411704706e+05
364, 9.221639627510074e-01, -1.795045172490001e-02, 1.233768191283033e+00, 1.129958731483761e+02, 2.480721873718278e+01, 2.612731955238213e+05
365, 9.263200821770460e-01, -1.703561262637784e-02, 1.234252380340419e+00, 1.124070933173331e+02, 2.480506280081356e+01, 2.613591427924739e+05
366, 9.303710135019718e-01, -1.613938799858847e-02, 1.234781970219363e+00, 1.118039177361736e+02, 2.479604124382055e+01, 2.614542726333244e+05
367, 9.343157572190957e-01, -1.526231977466667e-02, 1.235241460771737e+00, 1.111507267501034e+02, 2.477212928300470e+01, 2.615334573885221e+05
368, 9.381533400219317e-01, -1.440494321076047e-02, 1.235849298535922e+00, 1.105468508064418e+02, 2.475537244336079e+01, 2.616451061145382e+05
369, 9.418828150443468e-01, -1.356778634021795e-02, 1.236358114386048e+00, 1.099184565172522e+02, 2.472927983889883e+01, 2.617354511956881e+05
370, 9.455032620941839e-01, -1.275136941180244e-02, 1.236866296263118e+00, 1.092470285712493e+02, 2.468955523049009e+01, 2.618246048092501e+05
371, 9.490137878803078e-01, -1.195620431384030e-02, 1.237487091779340e+00, 1.085192769431089e+02, 2.463301946035090e+01, 2.619359462584628e+05
372, 9.524135262330097e-01, -1.118279398628529e-02, 1.238040800829825e+00, 1.078742167304144e+02, 2.459116944435906e+01, 2.620355255157419e+05
373, 9.557016383177226e-01, -1.043163182275089e-02, 1.238702582908852e+00, 1.071027216172556e+02, 2.451634597200268e+01, 2.621545333140597e+05
374, 9.588773128419905e-01, -9.703201064629324e-03, 1.239279036950211e+00, 1.063620883605677e+02, 2.444432390419014e+01, 2.622566057586785e+05
375, 9.619397662556433e-01, -8.997974189465380e-03, 1.239892450555522e+00, 1.056078773379173e+02, 2.436491785867339e+01, 2.623661917298709e+05
376, 9.648882429441257e-01, -8.316412295794176e-03, 1.240463470337557e+00, 1.047929111335878e+02, 2.426715295802373e+01, 2.624654812928066e+05
377, 9.677220154149337e-01, -7.658964486690359e-03, 1.241201576918159e+00, 1.040186572734556e+02, 2.417444833473391e+01, 2.626009452740949e+05
378, 9.704403844771128e-01, -7.026067254293861e-03, 1.241795190915309e+00, 1.031840657814877e+02, 2.406333427779949e+01, 2.627047707625465e+05
379, 9.730426794137726e-01, -6.418143867593470e-03, 1.242487334833707e+00, 1.023259099477925e+02, 2.394227286576967e+01, 2.628288112172521e+05
380, 9.755282581475768e-01, -5.835603765750555e-03, 1.243247075342590e+00, 1.013396817957230e+02, 2.378668819934431e+01, 2.629640370399005e+05
381, 9.778965073991650e-01, -5.278841959240291e-03, 1.243893320681157e+00, 1.004286892950649e+02, 2.364418575197394e+01, 2.630775471112728e+05
382, 9.801468428384714e-01, -4.748238441068350e-03, 1.244709077706497e+00, 9.941490062153926e+01, 2.347291286934407e+01, 2.632242945416970e+05
383, 9.822787092288989e-01, -4.244157610293328e-03, 1.245507489422323e+00, 9.838432686630489e+01, 2.329306084415272e+01, 2.633672574854957e+05
384, 9.842915805643155e-01, -3.766947710052496e-03, 1.246373227290688e+00, 9.725716253365862e+01, 2.308569702070815e+01, 2.635223142536427e+05
385, 9.861849601988383e-01, -3.316940282236266e-03, 1.247103180272867e+00, 9.606339060952939e+01, 2.285783614159001e+01, 2.636476734497979e+05
386, 9.879583809693737e-01, -2.894449640903449e-03, 1.248115913085781e+00, 9.480873771082798e+01, 2.261079808913975e+01, 2.638312646950819e+05
387, 9.896114053108829e-01, -2.499772366466119e-03, 1.248969763680161e+00, 9.349555581264201e+01, 2.234512693274786e+01, 2.639806183011238e+05
388, 9.911436253643444e-01, -2.133186822592822e-03, 1.250000475998104e+00, 9.205308292690886e+01, 2.204388081648605e+01, 2.641646084840457e+05
389, 9.925546630773869e-01, -1.794952697704619e-03, 1.251015024080924e+00, 9.048871631811588e+01, 2.170876309150173e+01, 2.643430700479577e+05
390, 9.938441702975689e-01, -1.485310572837781e-03, 1.252213309365693e+00, 8.879914202846638e+01, 2.133894855498853e+01, 2.645580039119353e+05
391, 9.950118288582788e-01, -1.204481517558254e-03, 1.253450135428045e+00, 8.691120999144690e+01, 2.091683216579880e+01, 2.647775924039267e+05
392, 9.960573506572389e-01, -9.526667154986235e-04, 1.254745599152730e+00, 8.475481632498941e+01, 2.042548103268302e+01, 2.650049048040471e+05
393, 9.969804777275898e-01, -7.300471209813614e-04, 1.256448625315337e+00, 8.235114795873078e+01, 1.986995847296946e+01, 2.653140260440680e+05
394, 9.977809823015400e-01, -5.367831480695417e-04, 1.258141646813633e+00, 7.938808521140086e+01, 1.917491061468791e+01, 2.656118328792430e+05
395, 9.984586668665640e-01, -3.730143932622054e-04, 1.260111374174121e+00, 7.572717607139249e+01, 1.830676386217386e+01, 2.659572351351833e+05
396, 9.990133642141358e-01, -2.388593929220501e-04, 1.262878499872599e+00, 7.123050265560694e+01, 1.723211135716401e+01, 2.664591705719981e+05
397, 9.994449374809850e-01, -1.344154163860217e-04, 1.267728333043825e+00, 6.511439582669425e+01, 1.576132998709704e+01, 2.673783573134213e+05
398, 9.997532801828658e-01, -5.975829557143542e-05, 1.287571911045862e+00, 5.373942223548578e+01, 1.301315989506547e+01, 2.713891095046923e+05
399, 9.999383162408303e-01, -1.494229174835160e-05, 1.283434849201270e+00, 2.522233346351975e+01, 6.109130898460214e+00, 2.702539759834029e+05
404, 9.999691581204152e-01, 7.471145874161055e-06, 1.306305036682888e+00, 7.840587631476824e+01, -1.899306226557113e+01, 2.757050696134049e+05
405, 9.998457982118480e-01, 3.735029365989031e-05, 1.257080802207832e+00, 7.322116904157008e+01, -1.773427421547980e+01, 2.652760612124670e+05
406, 9.995991088319254e-01, 9.708685597872854e-05, 1.258417795474578e+00, 7.799260451690138e+01, -1.888386935234429e+01, 2.656435202613747e+05
407, 9.992291508475604e-01, 1.866374046540358e-04, 1.252764867140757e+00, 8.274503933914920e+01, -2.002492186392896e+01, 2.645489842943191e+05
408, 9.987360155403500e-01, 3.059368930921144e-04, 1.252978902385802e+00, 8.640871938455719e+01, -2.089817416501377e+01, 2.646686308876640e+05
409, 9.981198245840520e-01, 4.548987706658737e-04, 1.252718716441143e+00, 8.731358275993117e+01, -2.110013635303811e+01, 2.646329368121083e+05
410, 9.973807300145648e-01, 6.334151345254519e-04, 1.252283816578727e+00, 8.935512060288265e+01, -2.157280066810036e+01, 2.645851508174252e+05
411, 9.965189141924143e-01, 8.413569182399924e-04, 1.250973303784500e+00, 9.112017699607904e+01, -2.197437114209757e+01, 2.643486562196195e+05
412, 9.955345897577589e-01, 1.078574116528438e-03, 1.249697334431299e+00, 9.267467420568195e+01, -2.232077299990565e+01, 2.641154889884836e+05
413, 9.944279995779239e-01, 1.344896045197994e-03, 1.248870192181000e+00, 9.390196950929375e+01, -2.258400038633703e+01, 2.639695991229523e+05
414, 9.931994166874779e-01, 1.640131635271200e-03, 1.247846762279206e+00, 9.518863267347305e+01, -2.285711163372106e+01, 2.637843039554069e+05
415, 9.918491442208646e-01, 1.964069760148994e-03, 1.246883593956502e+00, 9.636392522104404e+01, -2.309900551676465e+01, 2.636094600559350e+05
416, 9.903775153376136e-01, 2.316479594529471e-03, 1.246077938110632e+00, 9.761593208409343e+01, -2.335473254830998e+01, 2.634697925142897e+05
417, 9.887848931401286e-01, 2.697111003684711e-03, 1.245316026178647e+00, 9.881724506819820e+01, -2.359367613142065e+01, 2.633384647563768e+05
418, 9.870716705841059e-01, 3.105694961569858e-03, 1.244537321164175e+00, 9.994066679508897e+01, -2.380935033073989e+01, 2.632020831872758e+05
419, 9.852382703815769e-01, 3.541943996144381e-03, 1.243666308617805e+00, 1.009211854496272e+02, -2.398635870391712e+01, 2.630431681492104e+05
420, 9.832851448966282e-01, 4.005552660167937e-03, 1.242923040892288e+00, 1.018564645760004e+02, -2.414804783790965e+01, 2.629101336119195e+05
421, 9.812127760336852e-01, 4.496198025680839e-03, 1.242166079460558e+00, 1.028168041928824e+02, -2.431108267755103e+01, 2.627750656131123e+05
422, 9.790216751188182e-01, 5.013540200154321e-03, 1.241332489871958e+00, 1.037294202952627e+02, -2.445821826614935e+01, 2.626229659776908e+05
423, 9.767123827733709e-01, 5.557222862495423e-03, 1.240696538178085e+00, 1.046157536678713e+02, -2.459456324645321e+01, 2.625117936666412e+05
424, 9.742854687806953e-01, 6.126873816667195e-03, 1.239958180382645e+00, 1.054940312579364e+02, -2.472442448796020e+01, 2.623791508902104e+05
425, 9.717415319454430e-01, 6.722105560943595e-03, 1.239310064910184e+00, 1.063231262953787e+02, -2.483819728175016e+01, 2.622643158732074e+05
426, 9.690811999460234e-01, 7.342515870492092e-03, 1.238653693528004e+00, 1.071692023556408e+02, -2.495139181530228e+01, 2.621483528595869e+05
427, 9.663051291795308e-01, 7.987688391242016e-03, 1.238061812176793e+00, 1.079468870042637e+02, -2.504415759967245e+01, 2.620442612926327e+05
428, 9.634140045998848e-01, 8.657193242629710e-03, 1.237364059623792e+00, 1.087034767659165e+02, -2.512760157223940e+01, 2.619175828249225e+05
429, 9.604085395488169e-01, 9.350587627047352e-03, 1.236722386817434e+00, 1.094707805750486e+02, -2.520911376562512e+01, 2.618030602825184e+05
430, 9.572894755798566e-01, 1.006741644369011e-02, 1.236134039667719e+00, 1.102062186331971e+02, -2.527891280269112e+01, 2.616989784172620e+05
431, 9.540575822753867e-01, 1.080721290451338e-02, 1.235482880581203e+00, 1.109539214247986e+02, -2.534718571716545e+01, 2.615822007352266e+05
432, 9.507136570566588e-01, 1.156949915006279e-02, 1.234871807474099e+00, 1.116393870262029e+02, -2.539697056962006e+01, 2.614722476023375e+05
433, 9.472585249872462e-01, 1.235378686282130e-02, 1.234310372269778e+00, 1.123297311273994e+02, -2.544367627465909e+01, 2.613729185356131e+05
434, 9.436930385692656e-01, 1.315957787601014e-02, 1.233695146484659e+00, 1.130069244737620e+02, -2.548325245433677e+01, 2.612620752681930e+05
435, 9.400180775331396e-01, 1.398636477548914e-02, 1.233169609426077e+00, 1.136811134267937e+02, -2.551804867553068e+01, 2.611700163866089e+05
436, 9.362345486205137e-01, 1.483363149271357e-02, 1.232557352549191e+00, 1.143487997329070e+02, -2.554732654350635e+01, 2.610597299770355e+05
437, 9.323433853605548e-01, 1.570085388662288e-02, 1.231998006914079e+00, 1.150018547415918e+02, -2.556933471953347e+01, 2.609602016319269e+05
438, 9.283455478395088e-01, 1.658750031248316e-02, 1.231479872082823e+00, 1.156391433975444e+02, -2.558390649864710e+01, 2.608689426849224e+05
439, 9.242420224640474e-01, 1.749303217563437e-02, 1.230817350391873e+00, 1.162769862830395e+02, -2.559472488773978e+01, 2.607475834357701e+05
440, 9.200338217175715e-01, 1.841690446848115e-02, 1.230317005057465e+00, 1.168728987315197e+02, -2.559252340943091e+01, 2.606590434222023e+05
441, 9.157219839107292e-01, 1.935856628869740e-02, 1.229743323440236e+00, 1.174718066350967e+02, -2.558727199956546e+01, 2.605553252066245e+05
442, 9.113075729248966e-01, 2.031746133726735e-02, 1.229258525034324e+00, 1.180790532126302e+02, -2.558015768450262e+01, 2.604705125906417e+05
443, 9.067916779501585e-01, 2.129302839448410e-02, 1.228768979801795e+00, 1.186750125723625e+02, -2.556696120759222e+01, 2.603844588190122e+05
444, 9.021754132155095e-01, 2.228470177297291e-02, 1.228200925445444e+00, 1.192967138395432e+02, -2.555569318926900e+01, 2.602828104608727e+05
445, 8.974599177156952e-01, 2.329191174547929e-02, 1.227669958914818e+00, 1.198593101832377e+02, -2.552822311103503e+01, 2.601872779414349e+05
446, 8.926463549285053e-01, 2.431408494757962e-02, 1.227172408596256e+00, 1.204192666291199e+02, -2.549676096916966e+01, 2.600987221112490e+05
447, 8.877359125285510e-01, 2.535064475297132e-02, 1.226618439408503e+00, 1.209821440914441e+02, -2.546252026618700e+01, 2.599985234772858e+05
448, 8.827298020939550e-01, 2.640101162120856e-02, 1.226102266304142e+00, 1.215306551063859e+02, -2.542190390960989e+01, 2.599058702742275e+05
449, 8.776292588076229e-01, 2.746460341676578e-02, 1.225598041482350e+00, 1.220951802196405e+02, -2.538131050991528e+01, 2.598162546103758e+05
450, 8.724355411522673e-01, 2.854083569899073e-02, 1.225095247781500e+00, 1.226171643558271e+02, -2.532860555922876e+01, 2.597257381222346e+05
451, 8.671499306000053e-01, 2.962912198231199e-02, 1.224566119743710e+00, 1.231531334217160e+02, -2.527557953260924e+01, 2.596301943417380e+05
452, 8.617737312961504e-01, 3.072887396647120e-02, 1.224080666695320e+00, 1.236819363800550e+02, -2.521788072634133e+01, 2.595436252758071e+05
453, 8.563082697374340e-01, 3.183950173657468e-02, 1.223627958582326e+00, 1.242199681644257e+02, -2.515887094225933e+01, 2.594642376642655e+05
454, 8.507548944447446e-01, 3.296041393294826e-02, 1.223074323783778e+00, 1.247750303749799e+02, -2.510008905439130e+01, 2.593643375765278e+05
455, 8.451149756302921e-01, 3.409101789096997e-02, 1.222635635003522e+00, 1.252637702363483e+02, -2.502481417623594e+01, 2.592865053528072e+05
456, 8.393899048596161e-01, 3.523071975110950e-02, 1.222120581962576e+00, 1.258041011383600e+02, -2.495671177929291e+01, 2.591943437219646e+05
457, 8.335810947083774e-01, 3.637892453965567e-02, 1.221673877372836e+00, 1.262985122808876e+02, -2.487634953855940e+01, 2.591151172021005e+05
458, 8.276899784134590e-01, 3.753503622084832e-02, 1.221120988666624e+00, 1.268204141906189e+02, -2.479826284017114e+01, 2.590146055406352e+05
459, 8.217180095197185e-01, 3.869845772092070e-02, 1.220649963169539e+00, 1.273108101729213e+02, -2.471086152823813e+01, 2.589302819261143e+05
460, 8.156666615210990e-01, 3.986859092523218e-02, 1.220147305921276e+00, 1.277981457482429e+02, -2.461973482557792e+01, 2.588393072162482e+05
461, 8.095374274971501e-01, 4.104483664935059e-02, 1.219668811064885e+00, 1.282957098628125e+02, -2.452740306004331e+01, 2.587537497012877e+05
462, 8.033318197447151e-01, 4.222659458534114e-02, 1.219155030594481e+00, 1.288230496954214e+02, -2.443748809498583e+01, 2.586618069428036e+05
463, 7.970513694045896e-01, 4.341326322464310e-02, 1.218641252472550e+00, 1.292955785058205e+02, -2.433388827964633e+01, 2.585682054997025e+05
464, 7.906976260839379e-01, 4.460423975885768e-02, 1.218199987918662e+00, 1.298018278619403e+02, -2.423332253375318e+01, 2.584908582139311e+05
465, 7.842721574738312e-01, 4.579891996016831e-02, 1.217732731087159e+00, 1.302830709448628e+02, -2.412469914894010e+01, 2.584073469636197e+05
466, 7.777765489625659e-01, 4.699669804298563e-02, 1.217269967165276e+00, 1.307959894858326e+02, -2.401846953975143e+01, 2.583258281218165e+05
467, 7.712124032442822e-01, 4.819696650873279e-02, 1.216772828177088e+00, 1.312732979845429e+02, -2.390215500419628e+01, 2.582360541636596e+05
468, 7.645813399237367e-01, 4.939911597554406e-02, 1.216277452143201e+00, 1.317518701374924e+02, -2.378248960857412e+01, 2.581467375221705e+05
469, 7.578849951165800e-01, 5.060253499502117e-02, 1.215821591206526e+00, 1.322300220450976e+02, -2.365906949391808e+01, 2.580657058815269e+05
470, 7.511250210457158e-01, 5.180660985805195e-02, 1.215301051001369e+00, 1.326967788708670e+02, -2.352984529738112e+01, 2.579708528977351e+05
471, 7.443030856335310e-01, 5.301072439191643e-02, 1.214836211665838e+00, 1.331796483125118e+02, -2.339959138999080e+01, 2.578881938814686e+05
472, 7.374208720905726e-01, 5.421425975083318e-02, 1.214336643238429e+00, 1.336623064789797e+02, -2.326526475233852e+01, 2.577983274523201e+05
473, 7.304800785000513e-01, 5.541659420236789e-02, 1.213811514155090e+00, 1.341421616440750e+02, -2.312628725173322e+01, 2.577030839237721e+05
474, 7.234824173988660e-01, 5.661710291194002e-02, 1.213380471489950e+00, 1.346165756671393e+02, -2.298208113003765e+01, 2.576273477143103e+05
475, 7.164296153552678e-01, 5.781515772780595e-02, 1.212894198587767e+00, 1.351104627980435e+02, -2.283673470258976e+01, 2.575407676484721e+05
476, 7.093234125425455e-01, 5.901012696904649e-02, 1.212394238421596e+00, 1.356262653967815e+02, -2.269039660852746e+01, 2.574521016805470e+05
477, 7.021655623099933e-01, 6.020137521878107e-02, 1.211929744391833e+00, 1.360933480983514e+02, -2.253108804119651e+01, 2.573692851759443e+05
478, 6.949578307499894e-01, 6.138826312525104e-02, 1.211405802911729e+00, 1.365931574740202e+02, -2.237222653676395e+01, 2.572751904988119e+05
479, 6.877019962624427e-01, 6.257014721299572e-02, 1.210933525722627e+00, 1.370492762513316e+02, -2.220107018456826e+01, 2.571904762365930e+05
480, 6.803998491160053e-01, 6.374637970664170e-02, 1.210396867303440e+00, 1.375540844421552e+02, -2.203245585907339e+01, 2.570939919432946e+05
